rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,user_id
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,73,102,44611081
4.0,0,0,0,0,0,1,1962.0,en,1936,3,0,0,131,36764245
5.0,0,0,0,0,1,0,1962.0,en,1936,17,0,3,316,90829636
4.0,0,0,1,1,0,0,1962.0,en,1936,3,0,0,195,92880568
4.0,0,0,0,1,0,1,1962.0,en,1936,14,0,0,488,561470
5.0,0,0,1,1,0,0,1962.0,en,1936,23,0,4,219,45108037
4.0,0,0,0,1,0,1,1962.0,en,1936,4,1,2,120,6081576
4.0,0,0,0,1,0,0,1962.0,en,1936,3,0,0,52,25384627
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,159,90685596
3.0,1,0,1,1,0,1,1962.0,en,1936,2,0,8,231,23004816
3.0,0,0,0,0,1,1,1962.0,en,1936,64,6,385,5315,30765154
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,208,91640454
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,168,14349964
4.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,173,48408529
4.0,0,0,1,1,0,0,1962.0,en,1936,3,0,0,189,83109729
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,255,32027405
5.0,0,0,1,1,0,0,1962.0,en,1936,12,0,16,363,77265669
4.0,0,0,1,1,0,0,1962.0,en,1936,22,1,21,1361,4814813
5.0,0,0,0,1,0,0,1962.0,en,1936,1,0,0,4,42784921
4.0,0,0,0,0,0,1,1962.0,en,1936,3,0,2,236,70158502
5.0,0,0,1,1,0,1,1962.0,en,1936,2,0,0,33,51644200
4.0,0,0,0,0,1,0,1962.0,en,1936,14,2,26,356,38183203
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,49,48040300
5.0,1,0,0,0,1,0,1962.0,en,1936,2,3,4,560,38424285
4.0,0,0,0,0,1,1,1962.0,en,1936,308,310,21,1400,26889326
5.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,2,68455237
4.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,1336,65419670
5.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,34,44387580
4.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,95,33548730
3.0,0,0,0,0,1,0,1962.0,en,1936,5,1,5,436,27670713
5.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,30,40066097
5.0,0,0,1,1,0,0,1962.0,en,1936,3,0,1,91,62070285
5.0,0,0,0,0,1,0,1962.0,en,1936,18,0,32,4040,81675795
5.0,0,0,0,0,1,0,1962.0,en,1936,4,0,1,176,63940812
4.0,0,0,0,0,1,0,1962.0,en,1936,1,3,2,70,43940654
3.0,0,0,1,1,0,0,1962.0,en,1936,2,0,0,977,88167118
4.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,0,52128884
5.0,0,0,0,0,0,0,1962.0,en,1936,1,0,0,7,32925779
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,66,12021490
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,33,59689675
5.0,1,0,0,0,0,1,1962.0,en,1936,7,0,0,363,89972321
1.0,0,0,1,1,0,1,1962.0,en,1936,48,0,3,518,83373278
3.0,0,0,0,0,1,1,1962.0,en,1936,1,22,42,758,61050349
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,259,59659060
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,18,54774509
4.0,0,0,1,1,0,0,1962.0,en,1936,2,0,1,218,55856346
5.0,0,0,0,0,1,0,1962.0,en,1936,9,3,11,277,29482690
4.0,0,0,0,1,0,1,1962.0,en,1936,5,0,1,719,45566853
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,3561,21125338
4.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,28,43420504
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,47,90027183
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,250,52865010
4.0,1,0,0,1,0,1,1962.0,en,1936,2,0,3,41,54026459
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,479,67285949
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,26,14288826
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,8,55728669
5.0,0,0,0,0,1,0,1962.0,en,1936,35,11,106,2512,52644785
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,3,19572689
5.0,0,0,1,1,0,0,1962.0,en,1936,9,0,1,223,21982283
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,46,93234561
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,2,13,57945021
4.0,0,0,0,0,1,1,1962.0,en,1936,5,0,1,292,76233802
5.0,1,0,0,1,0,1,1962.0,en,1936,2,0,9,242,49552850
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1,65675533
5.0,0,0,1,1,0,0,1962.0,en,1936,7,0,1,648,96018631
5.0,0,0,0,1,0,1,1962.0,en,1936,1,2,12,10,39749411
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,2,225,25971846
4.0,1,0,0,0,1,1,1962.0,en,1936,1,16,36,41,17697414
5.0,0,0,0,0,1,0,1962.0,en,1936,5,0,0,250,21144560
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,6,62046377
4.0,0,0,0,1,0,1,1962.0,en,1936,9,0,0,939,88987951
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,100,77417648
5.0,0,0,0,0,1,0,1962.0,en,1936,2,1,2,42,97532804
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,1,4,76199
4.0,0,0,0,0,1,0,1962.0,en,1936,6,0,0,1183,11234507
4.0,0,0,0,0,1,1,1962.0,en,1936,5,0,6,80,99372436
2.0,0,0,0,1,0,1,1962.0,en,1936,10,0,1,190,7198293
2.0,0,0,0,0,1,0,1962.0,en,1936,45,0,0,362,21054438
5.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,0,84014712
5.0,0,0,0,0,1,0,1962.0,en,1936,21,5,126,1816,72365237
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,109,28950632
4.0,0,0,1,1,0,0,1962.0,en,1936,161,0,12,3688,76046427
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,556,64600063
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,1,72,66675562
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,301,80316315
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,97,529544
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,190,27695462
5.0,0,0,0,0,1,1,1962.0,en,1936,5,0,4,98,24459695
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,134,40015607
4.0,4,0,1,1,0,0,1962.0,en,1936,60,321,355,7419,24718164
4.0,0,0,0,0,1,0,1962.0,en,1936,11,0,3,242,57420484
4.0,0,0,1,1,0,0,1962.0,en,1936,41,0,27,1702,89047670
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,1,2,94518857
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,248,74187628
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,17,59664945
4.0,0,0,0,0,1,0,1962.0,en,1936,31,6,20,440,60626012
5.0,0,0,0,0,0,1,1962.0,en,1936,4,0,5,104,46089749
5.0,0,0,0,0,1,1,1962.0,en,1936,7,1,4,426,21665739
4.0,0,0,1,1,0,0,1962.0,en,1936,15,2,13,2360,88955867
4.0,0,0,0,1,0,1,1962.0,en,1936,22,1,14,908,34598235
3.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,19,11435543
5.0,0,0,0,0,1,1,1962.0,en,1936,26,2,14,4282,30029988
4.0,0,0,0,0,1,0,1962.0,en,1936,6,5,22,315,26765182
3.0,0,0,0,1,0,1,1962.0,en,1936,13,0,9,712,19807782
4.0,0,0,0,1,0,1,1962.0,en,1936,12,1,3,762,50456558
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,155,57868415
4.0,0,0,1,1,0,0,1962.0,en,1936,11,0,2,344,43151755
5.0,0,0,0,1,0,1,1962.0,en,1936,7,7,340,2630,99157213
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,50,55265488
3.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,38,43413290
2.0,0,0,0,0,1,1,1962.0,en,1936,6,2,13,246,60390331
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,3,1280,92703824
5.0,0,0,1,1,0,0,1962.0,en,1936,22,22,116,1702,65262634
2.0,0,0,1,1,0,0,1962.0,en,1936,2,0,3,155,15397853
4.0,0,0,0,0,1,1,1962.0,en,1936,8,1,3,200,46420942
4.0,0,0,0,0,1,1,1962.0,en,1936,11,13,358,2077,79517802
3.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1,82892982
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,10,85602335
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,28,70816120
4.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,10,36328937
5.0,0,0,0,0,1,0,1962.0,en,1936,3,2,10,351,74492309
5.0,1,0,0,1,0,1,1962.0,en,1936,1,0,1,35,66827255
4.0,0,0,0,0,1,0,1962.0,en,1936,1,16,8,110,17527739
5.0,0,0,0,0,1,1,1962.0,en,1936,115,0,7,1627,59417898
3.0,0,0,0,1,0,1,1962.0,en,1936,22,0,0,530,7676720
1.0,0,0,0,0,1,0,1962.0,en,1936,2,0,7,209,68123604
5.0,0,0,0,0,0,1,1962.0,en,1936,5,0,1,317,33536396
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,28,77518776
2.0,0,0,1,1,0,0,1962.0,en,1936,2,0,0,306,63859726
4.0,0,0,1,1,0,0,1962.0,en,1936,4,0,1,202,83299795
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,101,89900250
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,39,4385230
5.0,0,0,0,0,1,1,1962.0,en,1936,5,0,1,100,2716811
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,5,10322051
5.0,1,0,0,0,1,0,1962.0,en,1936,6,12,29,417,80801628
5.0,0,0,0,1,0,1,1962.0,en,1936,12,5,179,829,86143444
5.0,0,0,0,0,1,0,1962.0,en,1936,47,0,5,646,76336790
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,1,2,21582043
5.0,0,0,0,1,0,1,1962.0,en,1936,5,0,0,1521,97945594
5.0,0,0,0,0,1,1,1962.0,en,1936,1,2,0,28,42466447
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,344,73520813
3.0,0,0,0,0,1,0,1962.0,en,1936,6,0,0,592,86678686
5.0,0,0,1,1,0,0,1962.0,en,1936,3,0,4,117,35041128
4.0,0,0,0,1,0,1,1962.0,en,1936,4,0,2,23,25070766
4.0,0,0,0,0,1,0,1962.0,en,1936,4,5,0,225,66625535
4.0,2,0,1,1,0,1,1962.0,en,1936,8,2,35,1705,30718206
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,30,93206890
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,20,23923126
4.0,1,0,0,0,1,0,1962.0,en,1936,13,20,25,371,69110238
5.0,0,0,0,0,1,0,1962.0,en,1936,4,0,2,231,89512040
5.0,1,0,0,1,0,1,1962.0,en,1936,1,14,50,534,74593823
4.0,0,0,0,0,1,0,1962.0,en,1936,9,0,1,1198,43069699
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,11,39,82921804
5.0,1,0,1,1,0,1,1962.0,en,1936,13,0,4,348,66301906
5.0,0,0,0,0,1,1,1962.0,en,1936,13,2,4,891,40818442
3.0,0,0,0,0,1,1,1962.0,en,1936,7,0,6,310,4975975
4.0,0,0,0,0,1,0,1962.0,en,1936,4,5,2,40,61012213
3.0,0,0,0,0,1,1,1962.0,en,1936,4,0,36,170,16356754
5.0,0,0,0,1,0,1,1962.0,en,1936,23,5,270,11667,26462506
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,37,34897585
2.0,0,0,0,1,0,1,1962.0,en,1936,1,0,4,44,36412168
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,313,46984130
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,10,15831318
3.0,0,0,0,0,1,0,1962.0,en,1936,31,4,6,647,68323677
5.0,0,0,0,0,1,1,1962.0,en,1936,1,1,1,1,42556482
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,6,51720417
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,0,55,87649104
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,29,92089689
5.0,0,0,0,1,0,1,1962.0,en,1936,6,0,2,139,46824380
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,30,91758115
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,4,25,7605630
5.0,0,0,0,1,0,1,1962.0,en,1936,11,0,4,1867,91723157
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,143,91588475
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,1,18448926
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,60,83240360
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,49,1475259
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,3,412,17600668
4.0,0,0,0,0,1,0,1962.0,en,1936,15,35,252,943,71686719
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,11,30525288
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,24,97851521
4.0,0,0,0,1,0,1,1962.0,en,1936,46,0,4,523,80434919
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,69,76139051
4.0,1,0,0,0,1,1,1962.0,en,1936,115,10,75,9213,89166598
5.0,0,0,0,0,1,0,1962.0,en,1936,23,3,131,6819,9031629
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,0,227,22413197
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,6,893,56911524
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,1,289,25700026
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,176,83297123
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,28,33491676
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,6,22002454
4.0,0,0,0,1,0,1,1962.0,en,1936,17,1,209,1058,6612777
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,1,2,6358671
3.0,0,0,0,1,0,1,1962.0,en,1936,7,1,0,178,34543893
2.0,0,0,0,1,0,1,1962.0,en,1936,3,0,1,420,97437780
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,480,59148583
4.0,0,0,0,1,0,1,1962.0,en,1936,36,0,3,689,636968
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,1,84,57023640
5.0,0,0,1,1,0,1,1962.0,en,1936,37,0,1,2942,91793415
4.0,0,0,0,0,1,0,1962.0,en,1936,11,0,6,143,85460007
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,1,142,39736625
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,117,34190356
4.0,0,0,0,1,0,1,1962.0,en,1936,3,5,22,42,78968499
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,317,98863842
4.0,1,0,0,1,0,1,1962.0,en,1936,6,2,4,150,64858922
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1,49528039
4.0,0,0,0,1,0,1,1962.0,en,1936,53,3,34,807,37272046
4.0,0,0,0,1,0,1,1962.0,en,1936,10,2,80,3206,11981397
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,1,13,9785381
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,3,22498887
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,16,29160624
5.0,2,0,0,1,0,1,1962.0,en,1936,1,0,2,125,60994716
4.0,2,0,1,1,0,1,1962.0,en,1936,1,0,1,775,10382222
4.0,0,0,0,0,1,1,1962.0,en,1936,4,0,32,213,30863866
5.0,0,0,0,0,1,1,1962.0,en,1936,4,0,0,146,45992870
5.0,0,0,0,0,1,1,1962.0,en,1936,29,1,59,803,86997727
4.0,1,0,0,0,1,1,1962.0,en,1936,1,0,1,23,75050996
3.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,59,53894908
4.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,138,97726957
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,3,19084374
5.0,0,0,0,1,0,1,1962.0,en,1936,8,5,144,2421,8784343
5.0,2,0,0,0,1,1,1962.0,en,1936,2,0,1,114,82024739
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,0,484,69107427
3.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,3,36617042
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,1,82,18199154
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,20,76220157
5.0,1,0,0,1,0,1,1962.0,en,1936,3,0,3,13,46774666
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,25,27363353
3.0,0,0,0,1,0,1,1962.0,en,1936,4,0,0,28,98989703
3.0,0,0,0,1,0,1,1962.0,en,1936,12,1,2,1346,32105100
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,3,15,16817461
5.0,1,0,1,1,0,0,1962.0,en,1936,23,285,96,589,28267278
2.0,0,0,0,1,0,1,1962.0,en,1936,2,0,4,556,13293765
4.0,0,0,1,1,0,1,1962.0,en,1936,4,0,0,233,82862953
5.0,1,0,0,1,0,1,1962.0,en,1936,87,12,7,2298,36139181
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,0,166,32791254
5.0,0,0,0,0,1,0,1962.0,en,1936,6,0,37,7646,58109473
4.0,1,0,0,1,0,1,1962.0,en,1936,15,0,0,2595,18898718
3.0,0,0,1,1,0,0,1962.0,en,1936,18,81,567,4746,33594518
4.0,0,0,0,1,0,1,1962.0,en,1936,40,0,6,276,42574463
4.0,0,0,0,0,1,1,1962.0,en,1936,9,7,11,1543,6962709
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,0,130,54153855
4.0,0,0,0,0,1,1,1962.0,en,1936,14,0,0,643,92507639
1.0,0,0,0,0,1,0,1962.0,en,1936,2,3,142,179,42652935
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,4,19,24333446
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,22,18856073
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,16,98156605
4.0,0,0,0,0,1,0,1962.0,en,1936,9,0,3,180,7318395
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,199,38193995
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,4,205,6606518
5.0,0,0,0,1,0,1,1962.0,en,1936,13,0,3,857,34267874
4.0,0,0,0,1,0,1,1962.0,en,1936,15,0,2,3208,67163118
5.0,1,0,0,0,1,1,1962.0,en,1936,3,0,0,283,5912839
5.0,0,0,0,1,0,1,1962.0,en,1936,7,0,0,982,72975101
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,1,253,40229286
5.0,0,0,0,0,1,1,1962.0,en,1936,12,2,3,885,95784772
4.0,0,0,0,0,0,0,1962.0,en,1936,9,0,9,326,93269645
4.0,1,0,0,0,1,0,1962.0,en,1936,1,0,1,2,77531486
5.0,0,0,0,0,1,0,1962.0,en,1936,1,4,3,100,92383632
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,7,438,38038679
4.0,0,0,0,0,1,0,1962.0,en,1936,39,7,30,1796,33844609
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,1,20,59708954
3.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,100,30295552
5.0,1,0,0,0,1,0,1962.0,en,1936,3,0,0,375,86399127
5.0,3,0,1,1,0,1,1962.0,en,1936,31,24,111,1316,63068315
5.0,0,0,0,1,0,1,1962.0,en,1936,6,0,4,254,10500155
4.0,0,0,0,0,1,1,1962.0,en,1936,14,2,6,611,68815829
5.0,0,0,0,0,1,0,1962.0,en,1936,1,2,8,312,99763173
4.0,0,0,1,1,0,0,1962.0,en,1936,2,0,2,1130,50375866
4.0,2,0,0,1,0,1,1962.0,en,1936,86,7,45,7489,78951506
4.0,0,0,1,1,0,1,1962.0,en,1936,2,0,0,121,79559919
5.0,0,0,0,0,1,0,1962.0,en,1936,4,0,3,1267,23572529
4.0,0,0,1,1,0,0,1962.0,en,1936,8,3,35,6207,17280587
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,100,2992490
3.0,0,0,0,0,1,1,1962.0,en,1936,5,1,303,419,21488314
5.0,0,0,0,0,1,0,1962.0,en,1936,6,0,2,450,65392911
5.0,0,0,0,1,0,1,1962.0,en,1936,7,0,1,577,92859133
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,4,29505599
4.0,0,0,1,1,0,0,1962.0,en,1936,12,1,1,855,49974683
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,1,23,61388094
5.0,0,0,0,0,1,1,1962.0,en,1936,4,2,4,77,47870055
5.0,0,0,0,1,0,1,1962.0,en,1936,1,3,12,534,32018931
4.0,0,0,0,0,1,0,1962.0,en,1936,22,0,6,231,72540775
3.0,0,0,0,0,1,1,1962.0,en,1936,9,0,2,126,13313258
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,14,24023019
4.0,1,0,0,0,1,0,1962.0,en,1936,1,1,2,150,10619686
5.0,0,0,0,1,0,1,1962.0,en,1936,17,2,75,3213,57262409
5.0,0,0,0,0,1,1,1962.0,en,1936,15,1,91,2447,11185958
3.0,0,0,0,1,0,1,1962.0,en,1936,5,0,3,36,40192204
5.0,0,0,0,0,1,1,1962.0,en,1936,17,1,38,2958,53951249
5.0,1,0,0,1,0,1,1962.0,en,1936,9,0,2,28,24939347
5.0,0,0,0,0,1,1,1962.0,en,1936,11,7,61,754,77596529
4.0,1,0,0,0,1,1,1962.0,en,1936,4,1,27,531,51293885
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,1,966,11747575
4.0,0,0,0,0,1,1,1962.0,en,1936,1,1,0,10,42896807
3.0,0,0,1,1,0,0,1962.0,en,1936,5,7,56,245,36566574
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,42,90308393
5.0,0,0,0,0,1,0,1962.0,en,1936,9,9,21,1207,76966369
4.0,0,0,0,0,0,0,1962.0,en,1936,1,0,1,29,80979888
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,0,195,83289489
5.0,4,0,0,1,0,1,1962.0,en,1936,1,6,2,59,86530593
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,50,13990863
4.0,0,0,0,1,0,1,1962.0,en,1936,1,1,1,443,75448290
4.0,0,0,0,0,1,0,1962.0,en,1936,48,0,46,6263,67319779
4.0,0,0,0,0,1,1,1962.0,en,1936,40,0,3,1414,94971896
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,4,84134905
5.0,0,0,0,0,1,1,1962.0,en,1936,23,6,276,2913,96046024
5.0,1,0,0,0,1,0,1962.0,en,1936,14,0,9,520,95300672
4.0,0,0,0,1,0,1,1962.0,en,1936,37,0,1,835,14565315
2.0,0,0,0,1,0,1,1962.0,en,1936,4,0,1,80,64681726
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,86,14061656
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,2,11,52973420
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,0,28,9774592
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,61,62713670
5.0,0,0,0,1,0,1,1962.0,en,1936,28,0,4,1820,43307477
5.0,0,0,0,1,0,0,1962.0,en,1936,4,0,1,28,87143302
5.0,0,0,0,0,0,1,1962.0,en,1936,3,0,0,384,17559220
5.0,0,0,1,1,0,1,1962.0,en,1936,2,2,41,204,8854501
3.0,0,0,0,0,1,0,1962.0,en,1936,2,7,24,231,14389543
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,5,75,19816446
3.0,0,0,0,0,1,0,1962.0,en,1936,18,35,16,197,426717
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,26,5333081
4.0,0,0,0,0,1,1,1962.0,en,1936,9,0,0,221,28262809
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,3,49,85020199
4.0,1,0,0,0,0,0,1962.0,en,1936,1,1,0,31,18645778
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,9,131,85954507
2.0,0,0,0,0,1,0,1962.0,en,1936,9,0,4,743,10318790
5.0,0,0,0,0,1,0,1962.0,en,1936,7,1,47,1001,42594369
5.0,0,0,0,0,1,1,1962.0,en,1936,3,0,2,149,59420344
4.0,0,0,0,1,0,1,1962.0,en,1936,1,1,9,108,57535977
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,5,181,91352695
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,2,42,65952206
3.0,0,0,0,0,1,1,1962.0,en,1936,10,0,2,145,81808850
5.0,0,0,0,0,1,0,1962.0,en,1936,11,21,152,427,28943198
5.0,1,0,0,0,1,0,1962.0,en,1936,3,0,4,121,42892751
4.0,0,0,1,1,0,0,1962.0,en,1936,3,0,1,57,78571297
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,26,71734833
3.0,0,0,0,0,1,0,1962.0,en,1936,9,0,5,375,24700611
4.0,0,0,0,1,0,1,1962.0,en,1936,8,0,12,479,91092074
4.0,0,0,1,1,0,1,1962.0,en,1936,2,0,0,3,1239533
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,16,66233184
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,17,4473661
5.0,0,0,1,1,0,1,1962.0,en,1936,5,2,7,259,63343205
4.0,0,0,0,0,1,0,1962.0,en,1936,4,10,374,201,72241246
5.0,1,0,0,1,0,1,1962.0,en,1936,2,0,1,164,95000387
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,10,96203566
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,97,79706804
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,5,81,94215538
3.0,0,0,0,1,0,1,1962.0,en,1936,8,7,27,482,74683708
5.0,10,0,0,1,0,1,1962.0,en,1936,12,2,51,954,20258246
4.0,0,0,0,0,1,0,1962.0,en,1936,12,0,0,309,49974025
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,33,54570099
4.0,0,0,0,0,1,0,1962.0,en,1936,4,6,17,420,49853246
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,29,93392588
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,14,28295310
4.0,0,0,0,1,0,1,1962.0,en,1936,22,7,130,4105,52092604
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,33,3211,98243584
3.0,0,0,0,0,1,1,1962.0,en,1936,24,0,77,571,42339726
4.0,0,0,0,0,1,1,1962.0,en,1936,19,38,294,960,12490436
4.0,0,0,0,0,1,0,1962.0,en,1936,10,0,5,562,66047875
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,3,29,63541419
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,2,475,44023611
4.0,0,0,0,1,0,0,1962.0,en,1936,22,19,736,12962,8561386
4.0,0,0,0,0,1,0,1962.0,en,1936,80,0,5,800,77110583
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,65,96873325
